收费门架编号,门架名称,门架类型,门架种类,省界入/出口标识,纬度,经度,使用状态,门架HEX字符串,反向门架HEX字符串
S003737001001120110,东阿东虚-陈集虚收费门架,路段收费门架,虚拟门架,,36.332408,116.31843,备用,3D9228,3C9227
S003737001001220120,陈集虚-东阿北虚收费门架,路段收费门架,虚拟门架,,36.402053,116.342499,备用,3D921B,3C921A
S003737001001320130,东阿北虚-高集虚收费门架,路段收费门架,虚拟门架,,36.443978,116.348651,备用,3D9225,3C9224
S003737001001420140,高集虚-高东济聊枢纽收费门架,路段收费门架,虚拟门架,,36.464961,116.35599,备用,3D9217,3C9216
S003737001001520150,高东济聊枢纽-茌平东虚收费门架,路段收费门架,虚拟门架,,36.596733,116.340422,备用,3D9223,3C9222
S003737001001620160,茌平东虚-高唐南虚收费门架,路段收费门架,虚拟门架,,36.699915,116.348851,备用,3D9214,3C9213
S003737001001720170,高唐南虚-高唐州虚收费门架,路段收费门架,虚拟门架,,36.832977,116.326567,备用,3D9226,3C9221
S003737001001820180,高唐州虚-尹集立交收费门架,路段收费门架,虚拟门架,,36.86299,116.322309,备用,3D920F,3C920E
S003737001001910190,高唐州-高唐州虚收费门架,路段收费门架,虚拟门架,,36.854979,116.324385,备用,3C9201,3D9220
S003737001002020200,高唐州虚-高唐州收费门架,路段收费门架,虚拟门架,,36.855015,116.324554,备用,3D9220,3C9201
S003737001002110210,高唐南-高唐南虚收费门架,路段收费门架,虚拟门架,,36.723772,116.350847,备用,3C9202,3D9204
S003737001002220220,高唐南虚-高唐南收费门架,路段收费门架,虚拟门架,,36.723793,116.351009,备用,3D9204,3C9202
S003737001002310230,茌平东-茌平东虚收费门架,路段收费门架,虚拟门架,,36.610012,116.341334,备用,3C9205,3D9203
S003737001002420240,茌平东虚-茌平东收费门架,路段收费门架,虚拟门架,,36.610113,116.341307,备用,3D9203,3C9205
S003737001002510250,高集-高集虚收费门架,路段收费门架,虚拟门架,,36.466749,116.363221,备用,3C9206,3D9207
S003737001002620260,高集虚-高集收费门架,路段收费门架,虚拟门架,,36.466738,116.363302,备用,3D9207,3C9206
S003737001002710270,东阿北-东阿北虚收费门架,路段收费门架,虚拟门架,,36.421566,116.347883,备用,3C9208,3D9209
S003737001002820280,东阿北虚-东阿北收费门架,路段收费门架,虚拟门架,,36.421596,116.347811,备用,3D9209,3C9208
S003737001002910290,陈集-陈集虚收费门架,路段收费门架,虚拟门架,,36.343152,116.330173,备用,3C920A,3D920B
S003737001003020300,陈集虚-陈集收费门架,路段收费门架,虚拟门架,,36.343232,116.330258,备用,3D920B,3C920A
S003737001003110310,东阿东-东阿东虚收费门架,路段收费门架,虚拟门架,,36.316882,116.310675,备用,3C920C,3D920D
S003737001003220320,东阿东虚-东阿东收费门架,路段收费门架,虚拟门架,,36.316849,116.310882,备用,3D920D,3C920C
S003837001000110010,临枣京沪枢纽-兰陵北门架,路段收费门架,实体门架,,34.913361,118.15057,在用,3C4C01,3D4C06
S003837001000210020,兰陵北-兰陵西门架,路段收费门架,实体门架,,34.886873,117.973924,在用,3C4C02,3D4C05
G251637004001120010,高唐西虚-高唐西收费门架,路段收费门架,虚拟门架,,36.8907683,116.1546211,在用,3D4A0D,3C4A0E
G251637004001210010,金郝庄-金郝庄虚收费门架,路段收费门架,虚拟门架,,36.87746244,115.9888464,在用,3C4A10,3D4A0F
G251637004001220010,金郝庄虚-金郝庄收费门架,路段收费门架,虚拟门架,,36.87731709,115.9887905,在用,3D4A0F,3C4A10
G251637004001310010,临清-临清虚收费门架,路段收费门架,虚拟门架,,36.87724944,115.784047,在用,3C4A12,3D4A11
G251637004001320010,临清虚-临清收费门架,路段收费门架,虚拟门架,,36.87743652,115.7839785,在用,3D4A11,3C4A12
G351137002000110060,菏东枢纽立交-东明北门架,路段收费门架,实体门架,,35.327211,115.126537,在用,3C6A01,3D6A06
G351137002000210040,东明北-菏宝鲁豫门架,省界收费门架,实体门架,省界出口,35.33168168,115.0946278,在用,3E6A02,3F6A04
G351137002000210050,东明北-菏宝鲁豫门架,省界收费门架,实体门架,省界出口,35.33205367,115.101177,在用,3E6A02,3F6A04
G351137002000920020,菏宝鲁豫-东明北门架,省界收费门架,实体门架,省界入口,35.33141822,115.0925424,在用,3F6A04,3E6A02
G351137002000920030,菏宝鲁豫-东明北门架,省界收费门架,实体门架,省界入口,35.330974,115.087191,备用,3F6A04,3E6A02
G351137002001020010,东明北-菏东枢纽立交门架,路段收费门架,实体门架,,35.32881511,115.1226733,在用,3D6A06,3C6A01
G351137002001110010,东明北-东明北虚收费门架,路段收费门架,虚拟门架,,35.32910831,115.1136943,在用,3C6A08,3D6A07
G351137002001120010,东明北虚-东明北收费门架,路段收费门架,虚拟门架,,35.32902981,115.1136892,在用,3D6A07,3C6A08
S000137001000110010,晏城枢纽-齐河南门架,路段收费门架,实体门架,,36.7614,116.797178,在用,3C1B01,3D1B08
S001937002001110100,城阳南-城阳门架,路段收费门架,虚拟门架,,36.28184014,120.421108,在用,3C581B,3D581A
S001937002001220110,城阳-城阳南门架,路段收费门架,虚拟门架,,36.28220284,120.4208145,在用,3D581A,3C581B
S001937002001420120,惜福-即墨东门架,路段收费门架,实体门架,,36.38202565,120.5524106,在用,3D5817,3C5803
S001937002001520130,即墨东-龙泉门架,路段收费门架,实体门架,,36.438599,120.552524,在用,3D5816,3C5815
S001937002001620140,龙泉-青龙威青立交门架,路段收费门架,实体门架,,36.47389113,120.5665525,在用,3D5813,3C5814
S001937002001720150,青龙威青立交-华山东门架,路段收费门架,实体门架,,36.52797998,120.5635319,在用,3D5812,3C5811
S001937002001820160,华山东-姜山门架,路段收费门架,实体门架,,36.61646778,120.5197206,在用,3D5810,3C580F
S001937002001920170,姜山-团旺门架,路段收费门架,实体门架,,36.65507831,120.5165939,在用,3D580E,3C580D
S001937002002020180,团旺-莱西东门架,路段收费门架,实体门架,,36.77574923,120.5527692,在用,3D580C,3C580B
S001937002002120190,莱西东-青龙潍莱立交门架,路段收费门架,实体门架,,36.91539827,120.5811238,在用,3D5809,3C580A
S001937002002220200,青龙潍莱立交-高格庄枢纽门架,路段收费门架,实体门架,,36.97621052,120.5495155,在用,3D5808,3C5807
S001937002002310010,莱西东-莱西东虚收费门架,路段收费门架,虚拟门架,,36.89654772,120.5914051,在用,3C581D,3D581C
S760237001001320010,灵山湾虚-灵山湾收费门架,路段收费门架,虚拟门架,,35.95867532,120.0388266,在用,3D7417,3C7418
S780137001000110010,日照港-沈海日照疏港枢纽门架,路段收费门架,实体门架,,35.38545789,119.4042651,在用,3C1D0F,3D1D10
S780137001000220020,沈海日照疏港枢纽-日照港门架,路段收费门架,实体门架,,35.3893361,119.4022356,在用,3D1D10,3C1D0F
S780137001000310010,日照港-日照港虚收费门架,路段收费门架,虚拟门架,,35.37307157,119.4177902,在用,3C2302,3D2301
S780137001000320010,日照港虚-日照港收费门架,路段收费门架,虚拟门架,,35.37258385,119.417289,在用,3D2301,3C2302
S810537001000110010,济乐青银立交-崔寨南虚门架,路段收费门架,实体门架,,36.820204,117.075514,在用,3C8304,3D8303
S810537001000220020,崔寨南虚-济乐青银立交门架,路段收费门架,实体门架,,36.795519,117.076391,在用,3D8303,3C8304
S810537001000310030,崔寨南虚-崔寨南门架,路段收费门架,虚拟门架,,36.793506,117.071978,在用,3C8307,3D8308
S810537001000420040,崔寨南-崔寨南虚门架,路段收费门架,虚拟门架,,36.793506,117.071978,在用,3D8308,3C8307
S810537001000910050,崔寨南虚-华山北虚门架,路段收费门架,实体门架,,36.773555,117.08594,在用,3C8302,3D8301
S810537001001020060,华山北虚-崔寨南虚门架,路段收费门架,实体门架,,36.770083,117.090562,在用,3D8301,3C8302
S810537001001110080,华山北虚-华山北门架,路段收费门架,虚拟门架,,36.758715,117.109937,在用,3C8305,3D8306
S810537001001220070,华山北-华山北虚门架,路段收费门架,虚拟门架,,36.758509,117.110044,在用,3D8306,3C8305
S810537001001310090,华山北虚-华山北枢纽门架,路段收费门架,虚拟门架,,36.755164,117.106001,在用,3C830A,3D8309
S810537001001420100,华山北枢纽-华山北虚门架,路段收费门架,虚拟门架,,36.756711,117.106334,在用,3D8309,3C830A
S003837001000310030,兰陵西-峄城东门架,路段收费门架,实体门架,,34.816334,117.801254,在用,3C4C03,3D4C04
S003837001001420140,峄城东-兰陵西门架,路段收费门架,实体门架,,34.813588,117.789269,在用,3D4C04,3C4C03
S003837001001520150,兰陵西-兰陵北门架,路段收费门架,实体门架,,34.88205,117.966323,在用,3D4C05,3C4C02
S003837001001620160,兰陵北-临枣京沪枢纽门架,路段收费门架,实体门架,,34.912764,118.136988,在用,3D4C06,3C4C01
S003837001001710010,兰陵北-兰陵北虚收费门架,路段收费门架,虚拟门架,,34.90907602,118.1204913,在用,3C4C14,3D4C13
S003837001001720010,兰陵北虚-兰陵北收费门架,路段收费门架,虚拟门架,,34.90889075,118.1203075,在用,3D4C13,3C4C14
S003837001001810010,兰陵西-兰陵西虚收费门架,路段收费门架,虚拟门架,,34.87189054,117.9573102,在用,3C4C16,3D4C15
S003837001001820010,兰陵西虚-兰陵西收费门架,路段收费门架,虚拟门架,,34.87178868,117.9573534,在用,3D4C15,3C4C16
S003837001001910010,峄城东-峄城东虚收费门架,路段收费门架,虚拟门架,,34.81881078,117.7657439,停用,3C4C18,3D4C17
S003837001001920010,峄城东虚-峄城东收费门架,路段收费门架,虚拟门架,,34.81893746,117.7658216,停用,3D4C17,3C4C18
S003837002000510040,峄城东-峨山枢纽门架,路段收费门架,实体门架,,34.815815,117.756297,在用,3C4C07,3D4C12
S003837002000610060,峄城南-峄城西门架,路段收费门架,实体门架,,34.726186,117.591219,在用,3C4C09,3D4C0E
S003837002000710070,峄城西-枣庄新城门架,路段收费门架,实体门架,,34.706971,117.412102,在用,3C4C0A,3D4C0D
S000137001000210020,齐河南-晏城门架,路段收费门架,实体门架,,36.732633,116.744543,在用,3C1B02,3D1B07
S000137001000310030,晏城-齐河西门架,路段收费门架,实体门架,,36.709199,116.671226,在用,3C1B03,3D1B06
S000137001000620060,齐河西-晏城门架,路段收费门架,实体门架,,36.70895463,116.6704257,在用,3D1B06,3C1B03
S000137001000720070,晏城-齐河南门架,路段收费门架,实体门架,,36.732053,116.743343,在用,3D1B07,3C1B02
S000137001000820080,齐河南-晏城枢纽门架,路段收费门架,实体门架,,36.760738,116.796309,在用,3D1B08,3C1B01
S000137001000910010,晏城-晏城虚收费门架,路段收费门架,虚拟门架,,36.72504303,116.7234573,在用,3C1B0A,3D1B09
S000137001000920010,晏城虚-晏城收费门架,路段收费门架,虚拟门架,,36.72500564,116.7232934,在用,3D1B09,3C1B0A
S000137001001010010,齐河西-齐河西虚收费门架,路段收费门架,虚拟门架,,36.70235029,116.6496924,在用,3C1B0C,3D1B0B
S000137001001020010,齐河西虚-齐河西收费门架,路段收费门架,虚拟门架,,36.7024465,116.6496361,在用,3D1B0B,3C1B0C
S000137001001110010,齐河南-齐河南虚收费门架,路段收费门架,虚拟门架,,36.7534858,116.7718444,在用,3C1B0E,3D1B0D
S000137001001120010,齐河南虚-齐河南收费门架,路段收费门架,虚拟门架,,36.75361732,116.7717508,在用,3D1B0D,3C1B0E
S000137001001210010,齐河西虚-潘店虚收费门架,路段收费门架,实体门架,,36.695932,116.624794,备用,3C1B0F,3D1B10
S000137001001220020,潘店虚-齐河西虚收费门架,路段收费门架,实体门架,,36.695642,116.624323,备用,3D1B10,3C1B0F
S000137001001310010,潘店虚-高东济聊枢纽收费门架,路段收费门架,虚拟门架,,36.642599,116.459359,备用,3C1B13,3D1B14
S000137001001320020,高东济聊枢纽-潘店虚收费门架,路段收费门架,虚拟门架,,36.642315,116.458812,备用,3D1B14,3C1B13
S000137001001410010,潘店-潘店虚收费门架,路段收费门架,虚拟门架,,36.648474,116.472997,备用,3C1B11,3D1B12
S000137001001420020,潘店虚-潘店收费门架,路段收费门架,虚拟门架,,36.648595,116.473373,备用,3D1B12,3C1B11
S000137002000210020,茌平-茌平西门架,路段收费门架,实体门架,,36.547359,116.250211,备用,3C1A01,3D1A14
S001937002002320010,莱西东虚-莱西东收费门架,路段收费门架,虚拟门架,,36.89640093,120.5912008,在用,3D581C,3C581D
S001937002002410010,团旺-团旺虚收费门架,路段收费门架,虚拟门架,,36.75885,120.5544503,在用,3C581F,3D581E
S001937002002420010,团旺虚-团旺收费门架,路段收费门架,虚拟门架,,36.75885687,120.5545677,在用,3D581E,3C581F
S001937002002510010,姜山-姜山虚收费门架,路段收费门架,虚拟门架,,36.63862751,120.5217103,在用,3C5821,3D5820
S001937002002520010,姜山虚-姜山收费门架,路段收费门架,虚拟门架,,36.6386249,120.5218891,在用,3D5820,3C5821
S001937002002610010,华山东-华山东虚收费门架,路段收费门架,虚拟门架,,36.54383192,120.5614454,在用,3C5826,3D5822
S001937002002620010,华山东虚-华山东收费门架,路段收费门架,虚拟门架,,36.54386197,120.5612563,在用,3D5822,3C5826
S001937002002710010,龙泉-龙泉虚收费门架,路段收费门架,虚拟门架,,36.45879837,120.5590533,在用,3C5824,3D5823
S001937002002720010,龙泉虚-龙泉收费门架,路段收费门架,虚拟门架,,36.45895758,120.5591433,在用,3D5823,3C5824
S001937002002810010,即墨东-即墨东虚收费门架,路段收费门架,虚拟门架,,36.40313324,120.5508871,在用,3C5827,3D5825
S001937002002820010,即墨东虚-即墨东收费门架,路段收费门架,虚拟门架,,36.40307507,120.5506688,在用,3D5825,3C5827
S001937002002910010,惜福-惜福虚收费门架,路段收费门架,虚拟门架,,36.33068292,120.5193933,在用,3C5829,3D5828
S001937002002920010,惜福虚-惜福收费门架,路段收费门架,虚拟门架,,36.33080701,120.5194005,在用,3D5828,3C5829
S001937003000110010,龙口港-龙港南立交门架,路段收费门架,实体门架,,37.57821945,120.3658164,在用,3C7401,3D7402
S003837002000810080,枣庄新城-临枣京台枢纽门架,路段收费门架,实体门架,,34.702002,117.36852,在用,3C4C0B,3D4C0C
S003837002000920090,临枣京台枢纽-枣庄新城门架,路段收费门架,实体门架,,34.698238,117.355637,在用,3D4C0C,3C4C0B
S003837002001020100,枣庄新城-峄城西门架,路段收费门架,实体门架,,34.705038,117.403763,在用,3D4C0D,3C4C0A
S003837002001120110,峄城西-峄城南门架,路段收费门架,实体门架,,34.727413,117.574262,在用,3D4C0E,3C4C09
S003837002001420130,峨山枢纽-峄城东门架,路段收费门架,实体门架,,34.815041,117.749469,在用,3D4C12,3C4C07
S003837002001510010,峄城南-峄城南虚收费门架,路段收费门架,虚拟门架,,34.72818402,117.6320921,在用,3C4C1A,3D4C19
S003837002001520010,峄城南虚-峄城南收费门架,路段收费门架,虚拟门架,,34.72799653,117.6322149,在用,3D4C19,3C4C1A
S003837002001610010,峄城西-峄城西虚收费门架,路段收费门架,虚拟门架,,34.72698254,117.5544321,在用,3C4C1C,3D4C1B
S003837002001620010,峄城西虚-峄城西收费门架,路段收费门架,虚拟门架,,34.72718271,117.5544515,在用,3D4C1B,3C4C1C
S003837002001710010,枣庄新城-枣庄新城虚收费门架,路段收费门架,虚拟门架,,34.70764354,117.3857029,在用,3C4C1E,3D4C1D
S003837002001720010,枣庄新城虚-枣庄新城收费门架,路段收费门架,虚拟门架,,34.70786864,117.385752,在用,3D4C1D,3C4C1E
S003837002001810010,峨山枢纽-临枣新台枢纽收费门架,路段收费门架,实体门架,,34.759512,117.666656,在用,3C4C1F,3D4C20
S003837002001820020,临枣新台枢纽-峨山枢纽收费门架,路段收费门架,实体门架,,34.757978,117.665181,在用,3D4C20,3C4C1F
